x_data	 y_data	  functional value
-1.729432	  -0.317532	 0.366565
-2.761620	  -1.291329	 -0.223780
-14.407996	  2.648034	 0.129768
0.207137	  -5.784708	 -0.007032
-8.109841	  4.657364	 -0.115294
2.035208	  -8.076073	 0.203618
2.162294	  2.754624	 -0.361381
-8.686558	  -2.619615	 -0.074078
-2.961790	  -0.616506	 -0.228374
1.325505	  -2.042066	 -0.018624
2.035997	  2.304420	 -0.333191
0.569350	  -6.455367	 0.259731
10.167618	  1.602162	 -0.345725
9.490503	  -4.096409	 -0.174668
9.297762	  8.427758	 0.148563
8.230207	  -10.563834	 0.133901
-5.210092	  0.208078	 -0.140938
6.659362	  -10.453717	 0.122070
5.196630	  -6.858891	 0.054341
0.805781	  -0.079378	 0.707414
-0.653063	  0.765949	 0.967360
-3.708184	  -0.672593	 -0.413880
2.050230	  -2.362552	 -0.325389
-4.533644	  0.716280	 -0.352622
-6.319701	  -6.109370	 -0.104773
1.576130	  4.206559	 -0.431047
-0.807412	  1.635798	 0.220565
0.225581	  -3.401799	 -0.460277
-3.000503	  -1.250659	 -0.283165
-3.987472	  -0.323151	 -0.324578
-4.108869	  -2.651064	 -0.184495
4.364903	  2.256675	 -0.122420
-0.999532	  -4.428559	 -0.331209
-1.414568	  -3.140051	 -0.460214
-5.728150	  -6.287928	 -0.193383
-7.510636	  0.630350	 0.363371
2.397664	  -8.222501	 -0.133767
2.843850	  1.765373	 -0.412693
10.871783	  -3.505457	 -0.058391
6.362024	  -4.169157	 0.294719
1.910136	  1.413389	 -0.130067
1.407782	  3.945707	 -0.196506
0.568869	  8.767765	 0.005478
-4.599389	  -6.905085	 0.138134
2.982146	  0.232752	 -0.304270
-10.898671	  7.866933	 0.264982
-0.753136	  0.879329	 0.889412
-6.850896	  10.093018	 0.053486
-2.484574	  -8.353166	 -0.079996
9.754092	  1.872740	 -0.276169
-0.203125	  2.516656	 -0.128549
-2.231522	  -2.886698	 -0.510045
0.439909	  6.658447	 0.359312
5.743504	  0.907606	 0.212934
-0.303316	  6.526345	 0.360160
-5.931727	  5.154867	 0.234029
-4.344603	  -7.095208	 0.114231
3.815207	  -6.890726	 0.141574
2.130993	  -1.776538	 -0.140316
4.457649	  -8.269551	 -0.221871
-0.592626	  -8.135562	 0.045091
6.209149	  5.410476	 0.134998
7.215618	  -0.399061	 0.229733
2.184383	  5.450356	 0.185837
16.242058	  -3.378530	 -0.183890
-1.382866	  9.511868	 -0.223558
9.946851	  -4.947490	 -0.055492
1.625317	  7.703117	 0.157185
1.729004	  -0.896114	 0.195656
1.543143	  -2.272812	 -0.179286
-5.008870	  -2.632778	 0.129022
-0.870802	  0.905731	 0.638735
-3.103670	  2.836014	 -0.476878
-1.834416	  4.591062	 -0.210729
-4.707593	  4.927451	 0.205519
-2.531844	  0.120473	 -0.163001
-0.259930	  7.556521	 0.247715
9.014546	  -4.584430	 -0.189629
1.147613	  1.241751	 0.400713
-3.522507	  4.600590	 0.098490
-5.394027	  0.572310	 0.082183
2.338614	  -8.071538	 -0.005244
2.392874	  0.634351	 -0.051576
5.802058	  0.440180	 -0.000582
-8.659469	  -0.999516	 -0.109026
3.416199	  7.211712	 0.079597
0.317275	  6.376182	 0.106156
1.389862	  -1.401973	 0.216949
-0.299605	  3.524635	 -0.366491
5.064686	  -5.925664	 0.229777
-0.830621	  -3.155607	 -0.241176
5.823952	  -0.952626	 0.012014
4.334068	  -0.887400	 -0.275079
-4.105975	  7.400374	 0.031854
1.050287	  2.116664	 0.041182
-0.513077	  -8.055145	 0.207036
6.816048	  1.330688	 0.385009
-7.628540	  1.818240	 0.216917
6.214739	  -3.124369	 0.373835
0.104067	  -12.684553	 0.167045
0.729873	  1.921856	 0.157194
1.720041	  -14.122290	 0.126008
3.783124	  -9.115833	 -0.315709
8.933013	  -6.904915	 -0.181721
7.336767	  5.415244	 -0.187337
-5.510255	  6.168233	 -0.084737
3.051184	  -8.109324	 0.092538
-6.573959	  2.406791	 0.285960
-2.516058	  2.670053	 -0.319681
-3.580874	  7.241604	 0.327718
-6.630302	  4.160800	 0.217823
-0.358076	  6.976746	 0.456711
-3.745411	  3.202694	 -0.226049
7.186826	  0.800479	 0.146913
-4.577324	  1.373002	 -0.363453
9.814039	  -1.017451	 -0.143538
-15.452472	  -4.441346	 -0.203556
4.531843	  -0.405323	 -0.353464
3.475110	  0.498273	 -0.392154
-7.822860	  -0.544619	 0.163245
-6.673256	  4.603913	 0.208729
-1.808903	  -9.850111	 -0.302436
1.968219	  8.674258	 0.066526
2.978836	  -2.174996	 -0.381628
8.415908	  -8.162061	 -0.043723
7.270744	  -2.484405	 0.236054
10.278516	  0.200960	 -0.269793
-0.208332	  4.305284	 -0.347031
-0.647493	  6.273882	 0.122168
7.603227	  5.556246	 -0.185951
9.984969	  -6.022511	 -0.142399
6.860263	  -6.310597	 -0.209146
-4.287623	  7.055688	 0.042996
1.906599	  8.583786	 -0.041613
10.284769	  8.305878	 0.179000
-6.073980	  -1.695815	 0.401536
3.107922	  -14.226796	 0.020950
3.795744	  4.669041	 0.038370
0.980342	  -4.068417	 -0.346696
4.744144	  5.684916	 0.367603
-4.060909	  -5.911557	 0.191067
-17.129615	  -6.664212	 -0.019339
-0.184928	  -13.838614	 0.187950
-7.097841	  3.096290	 0.335478
4.449129	  -4.926031	 0.248907
9.465913	  10.336788	 0.190220
3.083109	  4.070427	 -0.183763
2.267702	  -1.086784	 -0.019168
1.697091	  2.599204	 -0.300244
-2.958071	  -1.356080	 -0.295440
3.157664	  -5.992519	 0.272182
-0.938783	  -5.415409	 -0.033277
7.272100	  -5.880082	 0.031224
-1.156558	  9.863155	 -0.249831
-3.514547	  -0.851831	 -0.429672
4.040040	  -7.258086	 0.016778
5.718038	  -6.868991	 0.048217
1.227970	  0.381626	 0.641123
-3.405853	  -1.774755	 -0.282631
0.592610	  -3.153885	 -0.373313
4.649045	  -5.408490	 0.111435
4.742234	  -3.690270	 0.071506
-7.482780	  -7.330607	 -0.217106
-5.617409	  2.858525	 0.324446
-2.425043	  -0.285311	 -0.056579
5.013489	  3.155997	 0.300887
1.380319	  7.548038	 0.300584
-12.573395	  3.698564	 0.213411
1.012496	  -7.874685	 0.194442
2.185804	  -1.140543	 -0.198398
-2.338159	  2.767679	 -0.370794
-3.717278	  1.941951	 -0.390874
0.324323	  -5.524218	 0.086209
8.983612	  8.111707	 -0.075094
-1.403575	  5.940364	 0.104481
-7.545530	  3.776889	 0.027462
1.630857	  -4.297884	 -0.344062
1.793148	  -0.803397	 0.199591
-2.534816	  -10.025903	 -0.253294
2.506856	  -2.235558	 -0.360205
-5.430621	  -0.816489	 0.025975
-7.025965	  3.685932	 0.228011
5.594583	  -3.190614	 0.264949
-7.096381	  0.192483	 0.294136
7.193910	  -0.901723	 0.431916
-5.270500	  -3.119588	 0.144161
4.208518	  -2.019313	 -0.319649
6.455097	  1.931515	 0.264174
11.229654	  -1.358418	 -0.099126
-6.332809	  3.663838	 0.191186
-5.014149	  -0.137543	 -0.163360
-2.175271	  -3.017210	 -0.360833
2.058443	  -4.861744	 -0.231500
-3.885367	  -4.909919	 0.196583
6.198378	  0.007378	 0.265814
-4.155121	  -2.989084	 -0.014328
-1.380221	  0.172676	 0.609861
3.260484	  -3.229110	 -0.219643
-6.269480	  1.311352	 0.265235
7.230760	  0.739498	 0.234753
1.050938	  -2.488039	 -0.067826
-2.321708	  6.904672	 0.181484
1.462879	  1.042084	 0.343983
5.277973	  -2.335337	 0.226838
12.370673	  1.632890	 0.126368
-2.833963	  4.902451	 -0.005552
0.315972	  -6.039305	 0.272616
1.657028	  -6.952722	 0.347327
3.012514	  8.071977	 0.140590
1.155079	  0.642439	 0.645251
3.199810	  -0.325854	 -0.379032
5.714222	  -6.558933	 0.148100
-1.798876	  -3.329517	 -0.275502
0.381352	  5.781439	 -0.022815
-4.050853	  -6.416207	 0.351565
0.998081	  -2.637074	 -0.226996
-10.198730	  0.941835	 -0.231803
1.737453	  0.221710	 0.368091
-1.219185	  0.065330	 0.729943
-0.969566	  -8.472792	 0.053395
-6.079910	  2.757406	 0.283029
-0.968817	  2.363577	 -0.156060
-2.268582	  2.895623	 -0.265254
1.730243	  -7.587436	 0.266350
5.900216	  -1.624638	 0.055956
-10.428041	  -4.201813	 -0.118136
-1.937004	  6.408399	 0.201439
-0.495021	  -7.166769	 0.209827
7.735471	  -0.909093	 0.171996
-6.156039	  0.432840	 0.195220
2.250035	  -2.213100	 -0.324061
-2.674142	  9.319617	 -0.301303
-7.702675	  3.159965	 -0.005538
-1.531772	  3.760029	 -0.215159
-2.134068	  -1.985267	 -0.135450
0.424108	  -7.924192	 0.214650
-4.574409	  5.603922	 0.272712
0.271696	  3.771274	 -0.383519
1.197609	  4.733377	 -0.233605
0.190635	  -3.418612	 -0.416652
0.477650	  -4.329876	 -0.333148
-2.512414	  5.211204	 0.080002
3.538037	  -6.339071	 0.276201
15.177732	  2.753187	 -0.208150
6.220422	  -2.776334	 0.322948
0.156537	  -2.313237	 0.139687
-1.619144	  -5.859021	 0.134901
2.733955	  7.794708	 0.116083
8.912204	  6.185808	 -0.236993
-0.248566	  -0.911710	 0.829074
-4.909870	  -2.842132	 0.060052
3.269632	  2.382475	 -0.462777
4.958936	  4.409664	 0.295837
-1.608881	  -0.989971	 0.330569
-6.114385	  2.610616	 0.349466
5.088127	  -2.144325	 -0.011696
0.793410	  -1.319843	 0.437625
7.081805	  -1.170154	 0.223235
7.114456	  -4.873541	 -0.024078
-4.002893	  -2.484594	 -0.376359
3.947646	  9.310084	 -0.218428
6.313446	  1.903950	 0.353136
6.122959	  -1.534015	 0.224653
2.446303	  -2.635606	 -0.357262
2.450733	  -7.346540	 0.248533
0.506569	  -3.532084	 -0.419760
-11.464548	  -3.434427	 -0.016539
3.496304	  -0.910273	 -0.346139
5.582849	  5.496709	 0.142597
-7.623676	  2.994125	 0.023122
-0.676439	  0.665606	 0.664799
5.142414	  7.414576	 -0.056329
2.483620	  -0.789389	 -0.019306
7.633810	  4.286758	 -0.165857
-9.232490	  -2.779193	 -0.251900
-2.788414	  -0.812272	 -0.288074
-4.144722	  6.793191	 0.239441
-2.812321	  -3.892359	 -0.117600
-0.763759	  -2.166437	 0.015707
11.204694	  2.788833	 0.061730
6.295114	  6.217279	 -0.010616
4.466343	  0.710532	 -0.298937
-5.619639	  -0.721239	 0.098168
1.189971	  -2.821360	 -0.231825
1.104319	  3.101335	 -0.318642
3.161679	  6.695225	 0.328238
3.915400	  1.776611	 -0.346878
5.696287	  1.145676	 0.208668
0.924608	  4.446243	 -0.300363
4.712957	  -5.152685	 0.392651
-1.092364	  4.382114	 -0.249918
-0.288053	  -4.704207	 -0.227689
-6.775314	  -5.768025	 -0.122276
4.014527	  6.859566	 0.278928
-0.115348	  6.845872	 0.289686
1.377963	  -2.954725	 -0.279818
4.156709	  -7.600201	 -0.002028
-9.176054	  -0.021251	 -0.040016
-2.913069	  5.211509	 0.075425
-1.304938	  0.308816	 0.654274
-10.339246	  -2.694971	 -0.074528
-9.289918	  -6.405576	 0.019904
5.936151	  7.936423	 -0.243882
-1.587906	  -0.867344	 0.252881
-8.386293	  7.464195	 -0.204190
-5.342161	  -2.360683	 0.168318
-0.401997	  -3.482033	 -0.536319
-1.460060	  -2.008600	 -0.011861
-3.748409	  6.081045	 0.214588
-0.316512	  5.297848	 -0.110268
-5.730965	  -5.253679	 0.353079
-4.617610	  -0.481369	 -0.324207
-5.177901	  1.605520	 -0.182071
-3.561655	  -1.790989	 -0.439840
4.365172	  -2.387369	 -0.225512
-1.163070	  -10.609544	 -0.205166
-10.007227	  -1.769325	 -0.233407
-4.617287	  -3.159758	 0.040361
-5.932314	  -6.356226	 0.005477
-0.189663	  5.973179	 0.083363
2.837951	  5.875708	 0.404398
-2.062902	  1.092598	 0.054700
0.763484	  -3.892288	 -0.485820
2.785027	  -0.164072	 -0.262265
-7.404356	  -6.764400	 -0.233349
-2.922432	  3.734313	 -0.189840
-4.872965	  -3.393122	 0.266810
3.990976	  0.806619	 -0.333212
0.963960	  3.522938	 -0.405377
-5.468580	  -2.068468	 0.314855
-9.456958	  -7.057522	 0.181093
-0.154129	  -10.412278	 -0.122452
1.005989	  -1.373694	 0.391229
1.982451	  9.577185	 -0.277703
-7.043225	  -2.476985	 0.169821
-2.792774	  1.628925	 -0.273701
14.640317	  -3.679013	 -0.022891
6.304223	  8.093247	 -0.265955
-4.748543	  -1.181609	 -0.249288
2.826865	  4.425299	 -0.165349
1.594974	  -2.598466	 -0.284449
-3.978216	  0.827220	 -0.330797
5.344223	  4.592658	 0.370890
-5.329579	  5.909439	 0.149880
-10.953594	  -10.630623	 -0.089433
-0.918133	  5.210782	 0.000472
-11.445055	  8.820427	 0.142620
1.851270	  6.597559	 0.293489
-9.036772	  0.208876	 -0.104444
-1.123537	  1.925318	 0.151246
-5.985347	  -1.633833	 0.218723
0.072937	  -3.291820	 -0.281243
8.279163	  -0.306272	 0.171234
-5.174353	  3.899948	 0.187142
-1.500279	  -4.295676	 -0.341953
8.006247	  -8.547555	 0.121878
3.472337	  -5.853970	 0.335101
0.527906	  5.062350	 -0.012794
5.349216	  -6.909042	 0.041489
7.196449	  -7.719631	 -0.204139
10.842182	  5.963838	 0.150826
-4.130628	  2.302576	 -0.142414
-6.981557	  1.150858	 0.441649
2.943956	  0.659746	 -0.149726
2.806579	  4.200215	 -0.284869
-5.139557	  6.208109	 0.273627
-7.222833	  -5.167315	 -0.079409
-0.436279	  -2.500700	 -0.121229
3.085046	  1.537447	 -0.400253
10.125791	  4.461268	 -0.147537
0.919877	  6.889480	 0.298719
4.282660	  2.520724	 -0.294751
4.626662	  0.110212	 -0.221501
6.862367	  -1.857070	 0.262525
4.413956	  -1.273130	 -0.135081
9.429520	  1.719932	 -0.325354
6.208243	  4.684642	 0.337172
1.441007	  -0.125466	 0.490396
0.778911	  3.625567	 -0.248662
-4.390578	  1.571344	 -0.355032
-6.433354	  -5.048496	 0.120520
-0.924072	  1.984096	 0.262053
5.043768	  7.146557	 0.007350
-11.756786	  0.649828	 -0.014984
9.957789	  -1.621893	 -0.288164
15.734826	  -4.100569	 -0.174606
3.326187	  -6.507324	 0.361480
2.648766	  2.938883	 -0.428407
-1.351870	  0.095854	 0.638617
-12.927128	  5.515564	 0.169524
-4.837369	  -1.288336	 -0.087500
-6.521935	  -3.494559	 0.203874
2.599512	  -1.116858	 -0.118251
0.157928	  6.977691	 0.308268
0.819636	  -3.706142	 -0.459617
10.258293	  2.357227	 -0.296728
1.147911	  -2.170452	 0.008793
4.513636	  -6.799571	 0.081616
5.311328	  -5.051023	 0.303971
-0.944554	  13.439086	 0.271838
-3.513254	  3.619646	 -0.149267
-5.666662	  7.070454	 -0.073392
-6.438400	  8.200601	 -0.254214
-5.419242	  2.073497	 0.105344
-0.715278	  -0.726671	 0.747150
-6.901012	  -10.182071	 0.168487
1.017578	  -3.011225	 -0.204109
-4.376343	  -6.372380	 0.173273
-0.171137	  -0.059153	 1.098889
4.781323	  -7.286616	 0.057727
-14.282259	  -4.846549	 0.013648
2.150519	  1.904752	 -0.222590
-4.436147	  5.277685	 0.192034
0.776592	  6.968495	 0.340212
-3.104564	  -1.278477	 -0.395303
-4.023541	  -8.239637	 -0.141709
0.168718	  3.902029	 -0.534466
-7.818471	  6.741844	 -0.301175
0.989663	  3.517023	 -0.555584
-0.136270	  -3.504104	 -0.437296
2.168652	  0.089076	 0.088568
-2.384342	  2.504553	 -0.411203
-0.997917	  6.265951	 0.147715
-4.844705	  -1.360028	 0.016170
6.101365	  -3.532226	 0.345422
-4.285541	  -0.116515	 -0.416466
3.363206	  -8.474469	 -0.163520
2.062442	  0.634068	 0.053389
4.165424	  -7.128567	 -0.008792
-9.507833	  -3.131229	 -0.276137
7.826041	  -17.561575	 0.186244
-5.524329	  -1.032520	 0.046152
5.800370	  4.332124	 0.239786
7.889977	  -5.104933	 -0.177095
-0.799333	  -0.411555	 0.850316
2.593256	  -2.535438	 -0.534883
6.821265	  -0.596684	 0.172147
-3.255940	  -6.000931	 0.255468
-0.336417	  -1.814095	 0.267075
-10.438480	  3.880489	 -0.205853
-2.121129	  7.760861	 0.179332
1.182576	  -2.456145	 -0.113859
1.308971	  -6.408708	 0.143998
3.629945	  -0.402398	 -0.348354
-6.746694	  -0.654404	 0.184339
-0.293369	  -1.313607	 0.486174
-0.331726	  2.538523	 -0.132627
4.683955	  14.325864	 0.050612
1.057798	  2.227195	 -0.146702
-9.267768	  2.828526	 -0.285449
4.185708	  3.824217	 -0.085876
0.740198	  2.252185	 0.021360
-4.034273	  0.836683	 -0.447879
-3.739226	  -0.221202	 -0.419610
1.695941	  9.842681	 -0.212482
6.947560	  -1.131859	 0.403127
2.571970	  -0.245381	 0.000508
8.006266	  6.720593	 -0.194488
1.133355	  0.612481	 0.592152
-4.264424	  -4.981619	 0.275369
-0.165915	  -8.580827	 0.091133
1.442314	  -2.146319	 -0.161807
1.049986	  1.550843	 0.365646
-7.618766	  -4.635177	 -0.052397
-7.253362	  5.811161	 -0.102234
2.152570	  1.025547	 -0.056960
-2.147855	  -0.246472	 0.281744
-1.069599	  -9.803069	 -0.231625
-0.664497	  -1.733388	 0.318337
5.402862	  -0.126959	 0.028509
3.172318	  -0.789658	 -0.291896
-7.990215	  -3.924591	 0.007309
-2.398219	  -3.139051	 -0.290310
6.000926	  -0.850112	 0.130547
-1.144819	  -2.646968	 -0.250585
3.873737	  3.321061	 -0.177868
2.533243	  -5.474150	 0.052302
-2.645150	  4.185682	 -0.150799
0.772405	  5.339446	 0.109455
-2.469878	  -3.285609	 -0.415793
-2.791249	  -1.498040	 -0.340019
-1.579687	  6.621167	 0.230058
-4.995004	  4.366566	 0.305215
-5.988110	  6.081262	 -0.022412
-4.433133	  -1.000463	 -0.256511
-0.432196	  1.880150	 0.356180
8.748091	  1.783827	 0.016472
4.596821	  -2.878327	 -0.140380
-3.576011	  2.142546	 -0.450051
9.262207	  4.998108	 -0.304628
3.094368	  5.045763	 0.240691
-0.553567	  -2.483891	 -0.037643
4.974697	  4.178633	 0.277512
-1.627642	  -7.471962	 0.290545
3.032950	  -0.768962	 -0.298571
-1.781007	  3.609256	 -0.358175
-9.194846	  -1.345913	 -0.194569
8.381905	  -3.831819	 -0.131518
-7.551485	  9.944571	 0.075277
-6.298043	  6.765242	 -0.026418
-0.635341	  4.147424	 -0.425939
-7.082156	  3.903321	 0.080827
1.588987	  -2.810482	 -0.284365
4.711819	  -0.472104	 -0.239588
-5.958021	  4.037425	 0.225688
9.351434	  -10.551274	 0.140880
5.086235	  -3.871434	 0.198691
-6.782555	  3.320657	 0.030202
-2.835833	  3.391190	 -0.426137
-3.718421	  5.967078	 0.342114
3.154558	  12.966012	 0.201828
-7.086098	  0.522791	 0.301261
-4.056876	  0.461805	 -0.318136
-3.210521	  -1.016298	 -0.318472
5.432721	  -6.941975	 0.007795
0.607151	  -4.954673	 -0.363713
2.691858	  -8.155545	 0.030816
-1.318510	  -9.891461	 -0.270087
-1.711523	  -3.710204	 -0.498661
-1.218091	  -7.660658	 0.233929
-0.561367	  3.294926	 -0.250144
0.403692	  0.287439	 0.948766
3.511487	  9.370802	 -0.154133
1.622839	  -6.473787	 0.279071
10.070782	  3.539732	 -0.153884
5.584602	  0.205739	 0.124947
0.531077	  3.012729	 -0.228897
2.773199	  8.481805	 -0.110052
1.619468	  -1.640404	 -0.042238
2.258681	  -5.946381	 0.251734
-5.093976	  -0.837986	 -0.315474
-6.925984	  11.530147	 0.280628
0.582577	  -3.102157	 -0.244670
-3.462067	  2.404825	 -0.305577
0.921288	  3.743664	 -0.525073
-11.561527	  -0.284331	 -0.132748
5.532063	  -1.651078	 0.123915
-2.828522	  3.346893	 -0.240681
5.912863	  5.276649	 0.140943
-3.244994	  1.030172	 -0.300017
-5.355700	  5.265482	 0.237163
6.141390	  -0.397401	 0.162004
11.797586	  -0.847567	 -0.019495
2.543456	  -5.740732	 0.306106
8.589838	  1.876021	 0.027799
-1.537848	  -2.844376	 -0.422632
-1.697039	  -1.393066	 0.081340
-0.881168	  -0.599361	 0.827692
0.036482	  7.942993	 0.266197
-2.666073	  0.338546	 -0.105134
-6.369851	  -5.935188	 -0.048763
5.552270	  3.013284	 0.272124
-1.893732	  7.912360	 0.179530
3.280849	  -1.481605	 -0.371315
-3.621878	  2.084735	 -0.344708
-3.300486	  4.362726	 0.018976
-0.935240	  1.903790	 0.197181
1.567421	  11.449219	 -0.020039
0.550159	  -8.411015	 0.103590
-3.989519	  4.164143	 -0.007453
-0.871672	  8.021561	 0.141942
-0.327713	  2.245471	 0.098270
-1.712322	  -11.870409	 0.002165
-5.364398	  2.406071	 0.208171
-10.541029	  2.472840	 -0.193142
7.705477	  -2.057189	 0.215943
-4.322222	  -2.665161	 -0.206585
11.391754	  0.363980	 -0.087150
8.482731	  4.778712	 -0.244189
-8.552686	  5.056672	 -0.269005
-6.690888	  6.339716	 -0.075599
-0.301547	  -1.115037	 0.672471
-1.755776	  -3.383776	 -0.485209
4.802021	  1.529709	 -0.296227
-2.393404	  -7.200823	 0.167838
0.684963	  -3.487437	 -0.463695
0.630875	  7.144282	 0.385048
4.893126	  0.841969	 -0.077415
4.051100	  10.212304	 -0.162528
2.805514	  -1.691263	 -0.475136
4.670850	  -3.111034	 0.104211
3.424709	  -3.455252	 -0.141943
0.700772	  0.924984	 0.738614
-0.637686	  -0.216309	 0.980964
-7.211845	  2.601393	 0.166586
9.761568	  0.676305	 -0.151619
6.440514	  -0.986896	 0.310726
-8.573018	  -0.092898	 -0.073139
0.029220	  3.508987	 -0.604530
9.822324	  -3.744033	 -0.236685
6.950658	  6.523304	 -0.371178
-4.866223	  3.628140	 0.192928
2.917302	  -0.765796	 -0.240797
-2.370133	  -2.772382	 -0.321915
-4.070296	  -0.774121	 -0.550676
-2.070659	  6.168537	 0.209791
-1.086910	  3.878371	 -0.369887
-8.564631	  8.874905	 0.249115
4.546547	  6.373182	 0.230415
2.783287	  4.740412	 0.035764
-2.887504	  -1.237622	 -0.307078
-3.464671	  3.140295	 -0.384340
-5.758518	  -2.757305	 0.274588
0.328744	  4.555927	 -0.437705
3.317967	  1.642303	 -0.455126
-5.027154	  -11.076601	 0.168105
-3.341998	  -0.211869	 -0.488151
-0.347969	  -5.426488	 -0.002680
0.568412	  0.039080	 0.930553
-2.739177	  1.953247	 -0.419286
-6.485474	  2.930555	 0.256582
-3.548375	  -3.835984	 0.017972
6.618086	  -2.818459	 0.322731
7.383717	  -0.743973	 0.292898
-2.349092	  -5.378127	 0.117585
2.512026	  6.269941	 0.257999
-5.456683	  -1.688619	 0.025639
9.090049	  -9.542371	 0.236824
-3.322815	  6.345331	 0.316971
2.933256	  1.621357	 -0.231139
5.184128	  -8.061898	 -0.222163
4.455205	  -7.283790	 0.092515
-5.746694	  -8.611439	 -0.278246
-0.147629	  5.051395	 -0.209737
-0.267025	  -5.039538	 -0.278214
-0.792415	  2.991227	 -0.129466
-1.799158	  3.803905	 -0.396072
3.497707	  -8.861904	 -0.122522
2.269833	  8.008475	 0.030787
-10.800502	  3.885838	 -0.087177
3.771076	  -4.097173	 -0.048283
-0.103215	  13.703090	 0.131494
1.159919	  6.147651	 0.087963
-1.566329	  -2.890721	 -0.376571
5.269888	  0.192700	 -0.094910
-0.046405	  -8.770613	 -0.043884
-0.923086	  4.726713	 -0.245103
-0.147475	  -1.569530	 0.520053
1.244763	  -2.114059	 0.020697
-5.196234	  -4.058294	 0.207110
-2.817175	  3.762697	 -0.144444
8.893472	  4.620115	 -0.319525
-2.279688	  1.247516	 -0.019331
4.752941	  -6.778002	 0.108703
5.909420	  -5.099219	 0.292132
-6.697174	  -6.168800	 -0.175524
8.186158	  -3.024408	 0.097550
-2.657486	  2.119542	 -0.353799
-9.076962	  -6.675194	 -0.074870
5.032295	  7.548280	 -0.095131
-4.268950	  -4.708157	 0.330743
11.901692	  4.669861	 0.088509
-7.037451	  -7.753202	 -0.298007
6.914659	  -0.394242	 0.355433
-6.705866	  0.346898	 0.324831
4.930745	  11.145686	 0.110974
-1.767573	  0.586236	 0.451070
-4.930909	  2.465048	 0.007166
5.296321	  -4.690586	 0.414108
0.686481	  -2.480187	 -0.065521
-12.232296	  -1.330310	 -0.014934
2.596258	  3.779138	 -0.353105
2.498623	  -1.553977	 -0.205379
-0.310793	  -6.581135	 0.277951
-2.171362	  -5.392185	 0.014328
-1.397058	  0.125009	 0.476129
-1.989006	  2.094537	 -0.271139
-12.228571	  5.171588	 0.355471
-0.482388	  -2.914413	 -0.306004
4.715243	  -8.782260	 -0.300764
1.087393	  -2.052881	 -0.039577
-4.479517	  4.410801	 0.374555
4.082997	  -10.492576	 -0.114902
-3.446145	  3.916296	 0.017082
-1.993459	  8.868528	 -0.160942
-1.375697	  1.214177	 0.394274
8.781638	  6.928302	 -0.179634
-0.298644	  4.250913	 -0.321238
5.531220	  3.621781	 0.308189
5.535309	  1.931617	 0.106514
2.165640	  2.728063	 -0.362269
3.863947	  -4.477694	 -0.016699
-3.193087	  -0.620513	 -0.354826
-8.596886	  -0.120862	 0.139617
-4.061726	  -2.497639	 -0.226649
-1.750848	  -11.661553	 -0.049083
-0.179486	  -1.383132	 0.511672
-10.903342	  8.882494	 0.211743
2.328175	  3.244029	 -0.466501
-2.842417	  -6.653422	 0.263510
-6.289978	  0.127120	 0.240152
-0.904958	  2.542634	 -0.200347
-6.741266	  4.358383	 0.307056
-4.879862	  1.263341	 -0.220667
-1.429296	  3.063951	 -0.424548
-5.599253	  1.179561	 0.075988
8.821607	  0.646404	 0.012348
-0.065799	  6.676257	 0.268104
-1.095102	  -3.417761	 -0.307243
-0.786663	  -2.685063	 -0.174916
-5.610517	  0.384077	 0.057518
-0.746669	  4.739384	 -0.305066
2.714948	  -3.442960	 -0.344963
-4.482035	  9.850419	 -0.312317
9.844529	  0.555074	 -0.254471
-2.089970	  -2.629412	 -0.334055
-4.885148	  -3.868082	 0.283592
5.798351	  -7.230056	 -0.261816
-0.694062	  -0.566069	 0.723377
1.034495	  3.902775	 -0.342166
4.165618	  4.559476	 0.136831
-0.766153	  -3.234889	 -0.440222
6.858710	  2.508332	 0.196367
-5.551706	  -4.272704	 0.425478
1.089736	  6.038628	 0.200810
-1.183946	  -2.691287	 -0.275774
-0.504197	  0.444814	 0.797266
5.889633	  -1.555201	 0.184170
3.604447	  -2.255361	 -0.400876
-2.229687	  0.201823	 0.145692
-5.276444	  -1.205891	 -0.071850
-9.218815	  2.245441	 -0.073433
-4.561621	  -3.101211	 0.049321
-6.069805	  1.749551	 0.173473
-1.655477	  4.506379	 -0.175010
7.911755	  -14.936657	 -0.105964
7.013552	  8.444263	 -0.283355
3.369637	  0.748156	 -0.402415
1.094993	  3.562958	 -0.380104
-1.420562	  0.668443	 0.526512
-0.414773	  10.372236	 -0.293326
3.172308	  7.744179	 0.063014
-6.096719	  1.703602	 0.272045
4.527049	  -1.655705	 -0.208284
-0.108579	  -14.567446	 0.009433
3.503834	  -7.547933	 0.111349
5.936280	  3.975217	 0.332413
0.695853	  -2.849701	 -0.242390
-6.978736	  3.172754	 0.236995
-5.279534	  -11.111964	 0.133306
1.414178	  3.205018	 -0.403084
9.307251	  2.202384	 -0.169875
4.913295	  -3.381045	 0.281030
-3.064948	  -0.633085	 -0.213830
3.368014	  4.071107	 -0.181663
-3.376924	  3.382995	 -0.465463
-7.024231	  -2.993755	 0.387015
1.366763	  9.401216	 -0.213171
3.554152	  -8.871020	 -0.237984
-0.577897	  -2.887034	 -0.154469
2.629725	  1.723847	 -0.330201
5.425042	  -0.518317	 -0.154641
-4.131022	  -5.487558	 0.357232
7.579456	  0.036843	 0.200894
1.301031	  -6.894554	 0.129054
